98	179	17542	18	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"Al2O3 WT%"	"FeO WT%"	"BaO WT%"	"K2O WT%"	"SrO WT%"	"CaO WT%"	"TiO2 WT%"	"Na2O WT%"	"MgO WT%"	"O WT%"	"Total"
0	-4.791	-36.5885	49	2	147	45.99952	31.80357	0.630367	-1.594545E-02	0.1301858	0.3193471	18.02026	0.0100573	1.466562	6.804431E-02	0	98.43197
0	-4.7905	-36.5885	50	2	148	45.72738	31.87844	0.677426	3.434757E-02	0.1111324	0.3197067	18.11529	2.277946E-02	1.387895	5.740879E-02	0	98.33179
0	-4.79	-36.5885	51	2	149	45.7715	31.95685	0.697852	-4.582857E-02	0.1052418	9.618199E-02	18.28781	2.753947E-02	1.43716	5.612918E-02	0	98.39043
0	-4.7895	-36.5885	52	2	150	45.7514	31.72767	0.632541	-7.627742E-02	0.1033511	0.1705895	18.24622	6.630369E-02	1.352099	0.0661224	0	98.04002
0	-4.789	-36.5885	53	2	151	45.46715	31.91739	0.6707157	-5.635638E-03	8.409881E-02	0.1817971	18.1889	0.0101363	1.33711	0.0743598	0	97.92604
0	-4.7885	-36.5885	54	2	152	45.44733	31.92094	0.7435405	-4.613752E-02	0.1132687	0.1551258	18.3377	3.601008E-02	1.337799	6.340045E-02	0	98.10897
0	-4.788	-36.5885	55	2	153	45.40821	32.17677	0.661764	-4.624126E-02	0.1002012	0.2299712	18.42937	4.457821E-02	1.324362	6.682199E-02	0	98.3958
0	-4.7875	-36.5885	56	2	154	45.36008	31.86705	0.6744267	1.396886E-02	9.822072E-02	0.3200973	18.43304	7.440249E-02	1.287445	6.358146E-02	0	98.19232
0	-4.787	-36.5885	57	2	155	45.55313	32.28972	0.6832458	5.445995E-02	0.1080775	0.3150004	18.39672	3.131023E-02	1.316298	6.834662E-02	0	98.81631
0	-4.7865	-36.5885	58	2	156	45.44991	32.27866	0.7175763	2.421617E-02	9.323945E-02	0.2832238	18.43677	3.139517E-02	1.335208	5.501306E-02	0	98.70522
0	-4.786	-36.5885	59	2	157	45.45335	32.2317	0.6589585	-8.671661E-02	9.613977E-02	0.2566021	18.50531	5.325765E-02	1.271871	5.841601E-02	0	98.49888
0	-4.7855	-36.5885	60	2	158	45.56635	32.34107	0.6926879	-0.0464907	0.1073795	0.3097528	18.49036	4.876752E-02	1.245026	6.691445E-02	0	98.82182
0	-4.785	-36.5885	61	2	159	45.32153	31.78208	0.7130517	2.408594E-02	9.562697E-02	0.2987906	18.53844	-0.011715	1.269166	7.645952E-02	0	98.10751
0	-4.7845	-36.5885	62	2	160	45.6342	32.27527	0.6556545	3.464631E-02	9.815379E-02	0.2030389	18.46045	4.875235E-02	1.33962	6.589919E-02	0	98.81569
0	-4.784	-36.5885	63	2	161	45.23926	32.01696	0.6912243	-5.975048E-03	0.1031376	0.2406558	18.52965	-7.239866E-03	1.249579	6.369204E-02	0	98.12095
0	-4.7835	-36.5885	64	2	162	45.4745	32.1148	0.7000897	-6.012238E-03	0.0838115	0.2670677	18.51829	2.288607E-02	1.284489	6.401112E-02	0	98.52393
0	-4.783	-36.5885	65	2	163	45.31631	31.93446	0.6807184	0.0243205	7.044983E-02	0.2671481	18.39106	5.611422E-03	1.213456	6.568529E-02	0	97.96921
0	-4.7825	-36.5885	66	2	164	45.20766	32.273	0.6636111	-5.620212E-02	8.284861E-02	0.1878233	18.49607	-2.697256E-03	1.264051	6.326731E-02	0	98.17944
0	-4.782	-36.5885	67	2	165	45.63323	31.94007	0.7084194	0.104967	0.1053317	0.271781	18.54489	9.682568E-03	1.26117	5.934542E-02	0	98.63889
0	-4.7815	-36.5885	68	2	166	45.44111	32.07395	0.7099954	-7.626279E-02	0.10139	0.1127065	18.48591	-1.119953E-02	1.221601	6.189528E-02	0	98.12109
0	-4.781	-36.5885	69	2	167	45.29251	32.1965	0.7207531	0.0343899	8.906415E-02	0.2353948	18.5541	4.433213E-02	1.231954	5.826554E-02	0	98.45728
0	-4.7805	-36.5885	70	2	168	45.07835	31.89789	0.7342802	-2.630995E-02	9.173644E-02	0.2889023	18.41597	-2.952371E-03	1.24782	6.668267E-02	0	97.79236
0	-4.78	-36.5885	71	2	169	45.32872	32.11477	0.7390731	-3.621691E-02	7.851092E-02	0.1980561	18.60797	4.884984E-02	1.232975	6.741232E-02	0	98.38011
0	-4.7795	-36.5885	72	2	170	45.26959	32.16326	0.7223094	5.469918E-02	9.479915E-02	0.2141142	18.48545	-3.034173E-03	1.187186	5.972322E-02	0	98.24809
0	-4.779	-36.5885	73	2	171	45.3807	32.10743	0.7446521	-2.636815E-02	9.580611E-02	0.2938656	18.59679	0.0271706	1.254531	4.664759E-02	0	98.52122
0	-4.7785	-36.5885	74	2	172	45.57405	32.16697	0.6929369	-1.603866E-02	9.339651E-02	0.2563738	18.5893	5.717937E-03	1.254936	5.536173E-02	0	98.67299
0	-4.778	-36.5885	75	2	173	45.36882	32.02718	0.6972206	3.452416E-02	7.938033E-02	0.2459848	18.36687	2.285939E-02	1.271062	5.385356E-02	0	98.16776
0	-4.7775	-36.5885	76	2	174	45.43373	32.28023	0.7156684	-8.666478E-02	0.0955945	0.2462701	18.47315	-7.00693E-03	1.25721	7.492067E-02	0	98.48311
0	-4.777	-36.5885	77	2	175	45.3446	32.30038	0.6706373	1.436066E-02	0.1029226	0.2463118	18.44547	4.015131E-02	1.288606	6.464963E-02	0	98.51808
0	-4.7765	-36.5885	78	2	176	45.48631	31.86751	0.7459285	1.398897E-02	0.1075173	0.3469017	18.35094	2.705589E-02	1.329597	6.818899E-02	0	98.34393
0	-4.776	-36.5885	79	2	177	45.51427	31.9454	0.7080811	-4.625446E-02	0.1079004	0.2565244	18.31719	3.597762E-02	1.316328	7.227828E-02	0	98.2277
0	-4.7755	-36.5885	80	2	178	45.74221	31.81995	0.7438028	-5.628082E-03	9.020373E-02	0.1975718	18.13782	3.597973E-02	1.405796	6.199799E-02	0	98.22971
0	-4.775	-36.5885	81	2	179	45.80986	32.02109	0.7418832	1.432881E-02	0.1272328	0.3042359	18.12301	-7.243367E-03	1.441219	6.902081E-02	0	98.64464
0	-4.7745	-36.5885	82	2	180	45.91703	31.91063	0.7202169	-5.462676E-03	0.1228312	0.2029252	17.90019	4.896927E-02	1.516786	6.334157E-02	0	98.39746
0	-4.774	-36.5885	83	2	181	45.94054	31.63872	0.7619017	-5.609828E-02	0.1120982	0.2453544	17.86346	2.317818E-02	1.554972	5.264301E-02	0	98.13676
0	-4.7735	-36.5885	84	2	182	46.11012	31.52025	0.8222599	0.0144133	0.1295739	0.2554824	17.94184	3.154666E-02	1.557948	9.062918E-02	0	98.47406
0	-4.773	-36.5885	85	2	183	46.535	31.40559	0.7288486	0.0449454	0.122093	0.2494751	17.8133	5.311876E-02	1.643822	6.851669E-02	0	98.6647
0	-4.7725	-36.5885	86	2	184	46.5652	31.74533	0.7568979	0.1157614	0.1198042	0.2018174	17.73458	4.440912E-02	1.612814	6.875427E-02	0	98.96538
0	-4.772	-36.5885	87	2	185	46.52438	31.39344	0.7027716	3.534007E-02	0.1304555	0.1379277	17.5447	4.475382E-02	1.636972	7.801136E-02	0	98.22876
0	-4.7715	-36.5885	88	2	186	46.70194	31.29066	0.8063826	1.472942E-02	0.1337055	0.2066693	17.76408	4.030212E-02	1.698752	7.023909E-02	0	98.72746
0	-4.771	-36.5885	89	2	187	46.81847	31.53742	0.7195293	-9.614889E-02	0.1470449	0.2336403	17.56725	4.066238E-02	1.703654	8.202481E-02	0	98.75354
0	-4.7705	-36.5885	90	2	188	46.70082	31.52743	0.7426734	6.557182E-02	0.1300283	0.1537472	17.61026	1.881517E-02	1.719617	7.146886E-02	0	98.74044
0	-4.77	-36.5885	91	2	189	46.83908	31.15007	0.7174554	-2.570261E-02	0.1459328	0.2701961	17.77022	3.608156E-02	1.694133	6.598415E-02	0	98.66345
0	-4.7695	-36.5885	92	2	190	46.55912	31.45154	0.7295682	-2.548066E-02	0.1470613	0.2125817	17.62295	5.771298E-02	1.744466	8.263864E-02	0	98.58215
0	-4.769	-36.5885	93	2	191	46.44483	31.39684	0.7500488	-5.455375E-03	0.1348173	0.2659419	17.57461	6.188523E-02	1.756741	7.325953E-02	0	98.45351
0	-4.7685	-36.5885	94	2	192	46.84541	31.20292	0.7741292	-2.550923E-02	0.1669346	0.2386309	17.40786	5.768858E-02	1.767819	8.088285E-02	0	98.51678
0	-4.768	-36.5885	95	2	193	46.77824	31.46605	0.8134143	0.0650584	0.1402797	0.2866534	17.61574	8.747039E-02	1.74267	8.125198E-02	0	99.07683
0	-4.7675	-36.5885	96	2	194	46.46833	31.20439	0.7442991	-5.603233E-02	0.1426207	0.3190636	17.48217	4.474209E-02	1.762568	8.378045E-02	0	98.19593
0	-4.767	-36.5885	97	2	195	46.84447	31.21321	0.734459	-8.603951E-02	0.1633676	0.2494277	17.40615	0.0234172	1.759117	9.232733E-02	0	98.3999
0	-4.7665	-36.5885	98	2	196	46.8149	31.33692	0.7205063	1.492739E-02	0.1464838	0.2761594	17.39927	1.885621E-02	1.840105	8.146318E-02	0	98.6496
0	-4.815	-36.588	1	3	197	45.82225	32.10192	0.600082	4.476269E-02	0.1592576	0.2772891	17.39941	4.439379E-02	1.707015	6.667138E-02	0	98.22307
0	-4.8145	-36.588	2	3	198	46.28802	31.5633	0.588357	6.506387E-02	0.1392903	0.2441187	17.32898	4.011969E-02	1.73329	6.857329E-02	0	98.05911
0	-4.814	-36.588	3	3	199	46.33523	31.45033	0.5677528	-5.661138E-03	0.155871	0.2970147	17.4768	4.880325E-02	1.723749	5.242118E-02	0	98.10232
0	-4.8135	-36.588	4	3	200	46.14536	31.46651	0.5697505	-0.0963298	0.149465	0.2708895	17.49312	6.625395E-02	1.710679	5.557068E-02	0	97.83128
0	-4.813	-36.588	5	3	201	46.55698	31.25933	0.5836579	9.515524E-02	0.1461279	0.2911611	17.37134	3.139346E-02	1.791672	6.077529E-02	0	98.18761
0	-4.8125	-36.588	6	3	202	46.44538	31.33245	0.6201046	-0.0457665	0.1647941	0.2385134	17.32651	6.005326E-03	1.764081	6.163049E-02	0	97.9137
0	-4.812	-36.588	7	3	203	46.41098	31.46814	0.5603388	3.478998E-02	0.1478996	0.2651188	17.4577	6.166778E-02	1.786282	7.195155E-02	0	98.26486
0	-4.8115	-36.588	8	3	204	46.42171	31.28171	0.5590163	-1.570836E-02	0.1428331	0.2754893	17.57895	7.895157E-02	1.762509	6.958675E-02	0	98.15504
0	-4.811	-36.588	9	3	205	46.61734	31.16452	0.5702314	9.503706E-02	0.1571294	0.3174293	17.50732	6.142587E-02	1.764731	8.466446E-02	0	98.33983
0	-4.8105	-36.588	10	3	206	46.05808	31.32124	0.576984	-3.579031E-02	0.1470643	0.2549966	17.53712	5.940098E-03	1.810832	6.162929E-02	0	97.7381
0	-4.81	-36.588	11	3	207	46.38525	31.20756	0.6599668	-5.612183E-02	0.1339926	0.2649223	17.58068	5.320692E-02	1.748298	6.489468E-02	0	98.04266
0	-4.8095	-36.588	12	3	208	46.47481	31.36582	0.5496051	0.1153958	0.1556283	0.2861594	17.4478	2.708346E-02	1.842144	6.800755E-02	0	98.33247
0	-4.809	-36.588	13	3	209	46.49716	31.38998	0.5488697	-6.614574E-02	0.159249	0.323474	17.57895	3.176293E-02	1.852111	0.0610255	0	98.37644
0	-4.8085	-36.588	14	3	210	46.57669	31.28728	0.5974921	2.469559E-02	0.1482917	0.2860608	17.42031	5.797782E-03	1.816001	7.351971E-02	0	98.23614
0	-4.808	-36.588	15	3	211	46.51423	31.3224	0.5711233	4.738829E-03	0.1711195	0.2438403	17.29518	3.603161E-02	1.914157	5.307664E-02	0	98.1259
0	-4.8075	-36.588	16	3	212	46.67368	31.03061	0.5640199	-3.551828E-02	0.1557641	0.2434065	17.12864	5.765954E-02	1.842686	5.489076E-02	0	97.71584
0	-4.807	-36.588	17	3	213	46.82842	31.23745	0.6192017	0.1051814	0.1589949	0.3654801	17.16863	2.275036E-02	2.014963	7.269336E-02	0	98.59377
0	-4.8065	-36.588	18	3	214	46.73884	31.08656	0.5583794	-0.1061287	0.1685093	0.2967091	16.95756	0.0922087	1.924962	5.981944E-02	0	97.7774
0	-4.806	-36.588	19	3	215	46.98105	31.18035	0.550713	-5.574735E-02	0.160003	0.3015795	17.15103	4.047763E-02	1.913045	5.432141E-02	0	98.27682
0	-4.8055	-36.588	20	3	216	46.81641	31.13995	0.5359027	-3.549745E-02	0.1615051	0.2592893	17.256	1.037203E-02	1.918176	7.680207E-02	0	98.13891
0	-4.805	-36.588	21	3	217	46.94365	31.11369	0.5193536	2.502027E-02	0.1641506	0.2376721	17.35289	3.604531E-02	1.902039	7.223764E-02	0	98.36674
0	-4.8045	-36.588	22	3	218	46.51011	31.06903	0.5753478	6.521275E-02	0.1630128	0.2542845	17.2106	4.448535E-02	1.945235	6.654167E-02	0	97.90385
0	-4.804	-36.588	23	3	219	46.67558	31.29374	0.5793143	3.441538E-02	0.1691437	0.4346779	17.39602	4.430154E-02	1.877156	5.271791E-02	0	98.55705
0	-4.8035	-36.588	24	3	220	46.71564	31.11206	0.5855391	0.1459808	0.1618871	0.1954022	17.24191	4.865638E-02	1.832775	6.818571E-02	0	98.10805
0	-4.803	-36.588	25	3	221	46.86281	31.10101	0.569781	4.754736E-03	0.1600939	0.2803657	17.22579	-1.126223E-02	1.822379	6.793953E-02	0	98.08366
0	-4.8025	-36.588	26	3	222	46.55103	31.22349	0.5784378	4.504323E-02	0.1414103	0.2702941	17.29244	-2.771558E-03	1.811515	5.979205E-02	0	97.97067
0	-4.802	-36.588	27	3	223	46.63581	31.48941	0.5876477	-2.558896E-02	0.1596192	0.2437435	17.57141	3.608292E-02	1.760026	5.714691E-02	0	98.5153
0	-4.8015	-36.588	28	3	224	46.26429	31.49773	0.6003827	3.463684E-02	0.1401278	0.3079942	17.61785	4.871257E-02	1.731454	4.704149E-02	0	98.29022
0	-4.801	-36.588	29	3	225	46.56635	31.59509	0.6291045	-1.553856E-02	0.1464853	0.2333198	17.64804	2.313789E-02	1.749566	8.079039E-02	0	98.65634
0	-4.8005	-36.588	30	3	226	46.38034	31.51932	0.5303251	-7.581289E-02	0.1414248	0.1964621	17.54966	4.922266E-02	1.747495	6.116684E-02	0	98.09961
0	-4.8	-36.588	31	3	227	46.09355	31.49007	0.6243407	4.429788E-03	0.1325626	0.2764148	17.67705	3.160352E-02	1.705105	0.063575	0	98.09869
0	-4.7995	-36.588	32	3	228	46.30968	31.41599	0.5538226	-0.0760503	0.1364916	0.2548875	17.60197	4.050924E-02	1.684574	6.609287E-02	0	97.98798
0	-4.799	-36.588	33	3	229	45.96457	31.57315	0.6125344	-3.603769E-02	0.1389966	0.3352821	17.64545	2.733991E-02	1.6672	0.0703723	0	97.99885
0	-4.7985	-36.588	34	3	230	45.91576	31.68898	0.6007205	2.475301E-02	0.1424176	0.2289573	17.7073	1.872279E-02	1.580304	6.943139E-02	0	97.97734
0	-4.798	-36.588	35	3	231	45.72303	31.61337	0.6137968	5.488737E-02	0.1485203	0.2237527	17.81414	0.0702213	1.626939	0.0661644	0	97.95482
0	-4.7975	-36.588	36	3	232	46.1798	31.75551	0.6471048	-0.1066417	0.138494	0.2818516	17.91418	4.043737E-02	1.586831	6.536333E-02	0	98.50293
0	-4.797	-36.588	37	3	233	46.00512	31.77653	0.6819841	3.457651E-02	0.1256462	0.2660472	17.91072	1.373229E-03	1.578944	0.0633906	0	98.44434
0	-4.7965	-36.588	38	3	234	46.04967	31.81563	0.6585552	-2.597852E-02	0.1276461	0.2553151	18.06456	6.604472E-02	1.520822	7.298064E-02	0	98.60526
0	-4.796	-36.588	39	3	235	46.0139	31.89989	0.6508201	4.467605E-02	0.1239728	0.2607648	18.08034	1.353569E-03	1.573462	7.473427E-02	0	98.72392
0	-4.7955	-36.588	40	3	236	45.83059	31.59177	0.6170971	-4.621014E-02	0.1187665	0.2873662	18.05659	2.304466E-02	1.46482	6.929784E-02	0	98.01314
0	-4.795	-36.588	41	3	237	45.43863	31.79709	0.698597	-5.642306E-02	0.1218093	0.2615273	18.17151	3.161878E-02	1.449694	4.869514E-02	0	97.96275
0	-4.7945	-36.588	42	3	238	45.78034	31.73907	0.6646668	-5.608997E-03	0.1223	0.1971752	17.96541	1.875258E-02	1.455321	0.0571275	0	97.99455
0	-4.794	-36.588	43	3	239	45.37789	31.70682	0.6490334	1.395988E-02	0.1207394	0.3304617	18.3799	2.273704E-02	1.410423	5.050625E-02	0	98.06248
0	-4.7935	-36.588	44	3	240	45.50788	31.70467	0.6478946	-6.031696E-03	9.205342E-02	0.2824686	18.38103	9.958751E-03	1.418926	6.469391E-02	0	98.10355
0	-4.793	-36.588	45	3	241	45.66642	31.64104	0.6589869	-6.628057E-02	0.1226026	0.1865326	18.23881	2.316093E-02	1.403038	5.147497E-02	0	97.92578
0	-4.7925	-36.588	46	3	242	45.44254	31.88377	0.7012011	-3.649861E-02	0.1083062	0.3627408	18.18026	1.854233E-02	1.38703	5.233945E-02	0	98.10023
0	-4.792	-36.588	47	3	243	45.5901	31.97247	0.6104353	4.431083E-02	0.1192513	0.3731686	18.20041	3.561079E-02	1.399007	6.625283E-02	0	98.41102
0	-4.7915	-36.588	48	3	244	45.71748	31.94946	0.6492573	0.0546493	0.1113788	0.2717957	18.29993	-1.164148E-02	1.425589	0.0694321	0	98.53733
0	-4.791	-36.588	49	3	245	46.11497	31.9807	0.6363226	5.497355E-02	0.1042751	0.1700698	18.30688	4.876259E-02	1.404251	7.047504E-02	0	98.89168
0	-4.7905	-36.588	50	3	246	45.53048	31.97102	0.6997618	-2.638334E-02	0.1060252	0.3360402	18.32686	5.727001E-02	1.399599	6.434398E-02	0	98.46501
0	-4.79	-36.588	51	3	247	45.78232	31.82149	0.6811182	-5.630909E-02	0.1126669	0.2237555	18.33005	3.599791E-02	1.374278	5.945615E-02	0	98.36483
0	-4.7895	-36.588	52	3	248	45.50288	32.02573	0.6554443	1.429464E-02	9.147935E-02	0.2616132	18.34413	-2.940048E-03	1.380898	0.0545024	0	98.32803
0	-4.789	-36.588	53	3	249	45.70879	31.94381	0.6346707	-3.640577E-02	0.1077057	0.3516922	18.3525	3.581611E-02	1.347917	7.263508E-02	0	98.51912
0	-4.7885	-36.588	54	3	250	45.04905	32.10188	0.6808009	-2.615046E-02	0.1054957	0.2624491	18.28183	1.434059E-02	1.281134	6.519546E-02	0	97.81602
0	-4.788	-36.588	55	3	251	45.26601	31.90014	0.6522018	6.469939E-02	0.1033679	0.2724813	18.22915	2.274556E-02	1.315631	6.331842E-02	0	97.88975
0	-4.7875	-36.588	56	3	252	45.77195	32.20436	0.6914194	-5.744649E-03	0.1004646	0.1814074	18.51704	1.008919E-02	1.305643	6.264336E-02	0	98.83929
0	-4.787	-36.588	57	3	253	45.74725	32.18911	0.7057597	-0.0163096	0.1014474	0.3037773	18.68792	5.726024E-02	1.305218	6.007192E-02	0	99.1415
0	-4.7865	-36.588	58	3	254	45.31205	32.0909	0.682139	-0.0161963	0.1028228	0.2938993	18.44351	4.869948E-02	1.28031	7.560866E-02	0	98.31374
0	-4.786	-36.588	59	3	255	45.48142	32.18531	0.5665873	2.450626E-02	8.609153E-02	0.2564271	18.46829	5.696698E-03	1.273613	5.226859E-02	0	98.40022
0	-4.7855	-36.588	60	3	256	45.71219	32.16271	0.6583741	5.469621E-02	9.160221E-02	0.2079418	18.63768	7.017422E-02	1.280348	6.338488E-02	0	98.9391
0	-4.785	-36.588	61	3	257	45.54625	32.08961	0.689667	-3.643582E-02	0.1056806	0.2934482	18.59041	6.165342E-02	1.278244	5.113148E-02	0	98.66965
0	-4.7845	-36.588	62	3	258	45.50323	31.98412	0.6674494	-1.615028E-02	9.455812E-02	0.2667427	18.60356	3.150955E-02	1.218693	4.808614E-02	0	98.40179
0	-4.784	-36.588	63	3	259	45.78255	32.18379	0.7389734	-6.663016E-02	0.1099403	0.2452762	18.69822	1.009545E-02	1.265713	6.080895E-02	0	99.02873
0	-4.7835	-36.588	64	3	260	45.50535	32.41006	0.7519981	0.0243806	9.117047E-02	0.2353892	18.28489	7.021184E-02	1.226933	5.768887E-02	0	98.65807
0	-4.783	-36.588	65	3	261	45.29193	32.33258	0.7046289	-5.662886E-02	8.924625E-02	0.2995713	18.60042	4.878342E-02	1.276995	6.281087E-02	0	98.65034
0	-4.7825	-36.588	66	3	262	45.58764	31.87725	0.7324618	5.453668E-02	9.410209E-02	0.2559295	18.45972	2.273389E-02	1.266034	6.365111E-02	0	98.41406
0	-4.782	-36.588	67	3	263	45.45734	32.26171	0.7450589	-3.611619E-02	0.0963404	0.1713458	18.58648	4.458075E-02	1.298009	0.0582445	0	98.683
0	-4.7815	-36.588	68	3	264	45.28195	32.19989	0.7226622	-7.679449E-02	0.1096118	0.2728062	18.62148	5.786108E-03	1.225348	5.983942E-02	0	98.42258
0	-4.781	-36.588	69	3	265	45.23036	32.14505	0.6957075	-1.613743E-02	8.920285E-02	0.2781884	18.5217	5.672473E-03	1.240777	6.276324E-02	0	98.25327
0	-4.7805	-36.588	70	3	266	45.14335	32.13413	0.7057891	3.428538E-02	9.976392E-02	0.2675323	18.58138	3.997978E-02	1.234512	6.539031E-02	0	98.30612
0	-4.78	-36.588	71	3	267	45.58183	32.52164	0.7207904	4.000618E-03	0.1052989	0.2885724	18.65208	0.0357446	1.222677	5.701395E-02	0	99.18964
0	-4.7795	-36.588	72	3	268	45.07823	32.34623	0.778706	-0.0264189	9.415695E-02	0.2785805	18.62647	5.729027E-02	1.205925	7.261339E-02	0	98.51178
0	-4.779	-36.588	73	3	269	45.17671	32.16904	0.7287388	-3.617918E-02	0.0836175	0.1983861	18.55275	3.594644E-02	1.214172	7.247029E-02	0	98.19566
0	-4.7785	-36.588	74	3	270	45.41534	32.50238	0.6557037	-1.611801E-02	8.951671E-02	0.2888885	18.7041	2.722109E-02	1.246785	5.198269E-02	0	98.96581
0	-4.778	-36.588	75	3	271	45.36877	32.20101	0.7294692	-6.366632E-03	9.977011E-02	0.3685611	18.62842	4.425909E-02	1.261661	6.176232E-02	0	98.75732
0	-4.7775	-36.588	76	3	272	45.46128	32.52262	0.7094687	-2.600947E-02	9.510013E-02	0.2249902	18.57988	-2.004726E-02	1.229872	7.033185E-02	0	98.84749
0	-4.777	-36.588	77	3	273	45.39021	31.76832	0.7464665	-4.643114E-02	0.1071034	0.2724029	18.40405	1.435888E-02	1.31098	5.309805E-02	0	98.02057
0	-4.7765	-36.588	78	3	274	45.79516	32.13256	0.7408264	-4.618303E-02	0.1108089	0.2242718	18.37267	4.031439E-02	1.331504	6.666403E-02	0	98.7686
0	-4.776	-36.588	79	3	275	45.61108	31.82565	0.7631248	-6.644315E-02	0.1124633	0.2510598	18.17445	5.324906E-02	1.401437	0.063482	0	98.18954
0	-4.7755	-36.588	80	3	276	45.70224	31.91436	0.7304519	-5.601108E-03	0.1086634	0.2030736	18.08363	3.599086E-02	1.400694	6.945822E-02	0	98.24297
0	-4.775	-36.588	81	3	277	45.68764	31.83347	0.7212633	-2.612113E-02	0.1065401	0.2881726	18.37092	1.437536E-03	1.495292	0.0649643	0	98.54358
0	-4.7745	-36.588	82	3	278	46.09912	31.82415	0.7291968	-0.0155591	0.1133409	0.2079215	17.90263	3.176679E-02	1.508009	7.143555E-02	0	98.47202
0	-4.774	-36.588	83	3	279	46.2067	31.86534	0.7828119	-0.0965739	0.1236289	0.2664561	17.96328	3.185084E-02	1.534636	7.000459E-02	0	98.74814
0	-4.7735	-36.588	84	3	280	46.47164	31.82402	0.7633106	4.663072E-03	0.1130391	0.2074091	17.85728	4.464625E-02	1.583632	6.824151E-02	0	98.93788
0	-4.773	-36.588	85	3	281	46.25103	31.81441	0.7053677	-1.561024E-02	0.1270463	0.2664151	17.86067	1.882113E-02	1.663244	6.765866E-02	0	98.75904
0	-4.7725	-36.588	86	3	282	46.90894	31.38954	0.7698589	-5.578804E-02	0.1371213	0.1319337	17.96423	6.641278E-02	1.634338	7.753433E-02	0	99.02411
0	-4.772	-36.588	87	3	283	46.25937	31.41576	0.7162883	-6.593679E-02	0.1499095	0.2075927	17.75324	-2.517861E-03	1.696121	7.179364E-02	0	98.20161
0	-4.7715	-36.588	88	3	284	46.64334	31.39903	0.7280379	-5.201917E-03	0.1455095	0.2017274	17.51136	0.0146291	1.676036	7.442941E-02	0	98.3889
0	-4.771	-36.588	89	3	285	46.51335	31.31997	0.6873586	4.501297E-02	0.1390805	0.2815586	17.65753	4.022988E-02	1.749829	0.0785239	0	98.51244
0	-4.7705	-36.588	90	3	286	46.52026	31.46739	0.7377039	4.345862E-03	0.1473433	0.3615571	17.66545	5.741403E-02	1.741571	8.115159E-02	0	98.78418
0	-4.77	-36.588	91	3	287	46.45109	31.12887	0.786921	1.461871E-02	0.1573102	0.2815702	17.50427	5.316406E-02	1.765818	7.593986E-02	0	98.21957
0	-4.7695	-36.588	92	3	288	46.66061	31.58992	0.6835864	-5.582748E-02	0.1452904	0.2818341	17.56364	3.191609E-02	1.718451	7.321897E-02	0	98.69263
0	-4.769	-36.588	93	3	289	46.4294	31.22832	0.7619383	-5.45674E-03	0.1606431	0.2658064	17.49036	3.604483E-02	1.73567	7.504338E-02	0	98.17778
0	-4.7685	-36.588	94	3	290	46.63233	31.12409	0.7355943	-5.586033E-02	0.1455999	0.2708285	17.47425	1.751046E-03	1.767453	7.095461E-02	0	98.16699
0	-4.768	-36.588	95	3	291	46.21001	31.19538	0.7966947	-5.575094E-02	0.1359828	0.1650461	17.58187	1.042027E-02	1.726455	7.257024E-02	0	97.83867
0	-4.7675	-36.588	96	3	292	46.75483	31.2791	0.7011037	-1.559206E-02	0.140222	0.2918855	17.7068	7.483003E-02	1.766975	7.865048E-02	0	98.77879
0	-4.767	-36.588	97	3	293	46.60122	31.2895	0.7234598	-1.551868E-02	0.1400342	0.2923002	17.49211	4.470275E-02	1.740576	8.643482E-02	0	98.39482
0	-4.7665	-36.588	98	3	294	46.55702	31.18986	0.7846781	-0.0558721	0.1519637	0.2444332	17.45993	4.051531E-02	1.741248	7.548905E-02	0	98.18926
0	-4.815	-36.5875	1	4	295	45.84766	31.88823	0.6861942	-3.609384E-02	0.1359944	0.2769383	17.66417	6.596453E-02	1.706244	7.338353E-02	0	98.30868
0	-4.8145	-36.5875	2	4	296	46.11927	31.33722	0.5840745	-2.587559E-02	0.1590103	0.291943	17.53673	3.163171E-02	1.774327	6.327748E-02	0	97.87161
0	-4.814	-36.5875	3	4	297	46.25236	31.14351	0.5530339	4.528303E-03	0.1475763	0.2436877	17.49337	0.0574362	1.734723	0.0495171	0	97.67974
0	-4.8135	-36.5875	4	4	298	46.50026	31.31235	0.524327	5.464929E-02	0.1515148	0.3815589	17.46371	3.569409E-02	1.815448	6.368528E-02	0	98.3032
0	-4.813	-36.5875	5	4	299	46.54198	31.03921	0.5960304	-8.655713E-02	0.1678091	0.3918988	17.38691	0.0617689	1.79975	6.688073E-02	0	97.96568
0	-4.8125	-36.5875	6	4	300	46.44657	31.30628	0.5777101	3.443473E-02	0.1432129	0.3710401	17.56811	1.422277E-02	1.840053	6.497002E-02	0	98.36661
0	-4.812	-36.5875	7	4	301	46.20418	31.12458	0.5673926	2.434105E-02	0.1482995	0.3605824	17.49888	6.152298E-02	1.774102	6.492789E-02	0	97.82881
0	-4.8115	-36.5875	8	4	302	46.28584	31.36765	0.5765904	1.449098E-02	0.1672736	0.2970738	17.4453	6.165146E-02	1.745939	0.0739776	0	98.03579
0	-4.811	-36.5875	9	4	303	46.52077	31.29816	0.5719316	1.429193E-02	0.1563715	0.3762473	17.48593	5.725966E-02	1.777202	6.522843E-02	0	98.32339
